id	type	modified	ownerInstitutionCode	dynamicProperties	eventID	parentEventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	eventDate	eventTime	eventRemarks	locationID	country	countryCode	stateProvince	municipality	locality	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	footprintWKT	footprintSRS
d64eb497-6f81-4b0e-bc7d-83b3ebacf036	Event	2023-04-05 12:50:42	Miljødirektoratet	{"id":"d64eb497-6f81-4b0e-bc7d-83b3ebacf036","trap_type":"Malaise","trap_model":"Malaise_Watkins_Black","liquid_name":"EtOH96","ethanol_prc_at_lab":null,"net_wet_weight":null}	d64eb497-6f81-4b0e-bc7d-83b3ebacf036	786c6f61-3708-44fb-8800-7615e1c426f9	Level_2		trap_days			Insect sampling period within a fixed 500x500m square from a single trap.	3d037eba-a6fa-439c-9749-7c28a83743ab						In the original data, this known as trap: Sor_2023_Semi-nat_62_MF1	58.6591717560169528	7.45362854958190457	EPSG:4326	125.0000	POINT(7.4536285495819 58.659171756017)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
77505922-d31d-474b-a20d-081113697cb5	Event	2023-02-20 11:34:53	Miljødirektoratet	{"id":"77505922-d31d-474b-a20d-081113697cb5","trap_type":"Malaise","trap_model":"Malaise_Watkins_Black","liquid_name":"EtOH96","ethanol_prc_at_lab":93.9,"net_wet_weight":17.578}	77505922-d31d-474b-a20d-081113697cb5	84153e0a-562e-4e1a-ad52-c711192b692c	Level_2	14	trap_days	2022-08-18/2022-09-01	2022-08-18 02:00:00+02/2022-09-01 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	32b75b1f-6669-4c22-a985-e844bfc20601						In the original data, this known as trap: Ost_2022_Skog_21_MF1	62.2801400000000029	10.4543800000000005	EPSG:4326	5.0000	POINT(10.45438 62.28014)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
5657fbb0-8f91-4029-8d49-938349eaa076	Event	2023-02-20 11:34:53	Miljødirektoratet	{"id":"5657fbb0-8f91-4029-8d49-938349eaa076","trap_type":"Malaise","trap_model":"Malaise_Watkins_Black","liquid_name":"EtOH96","ethanol_prc_at_lab":93.87,"net_wet_weight":18.518}	5657fbb0-8f91-4029-8d49-938349eaa076	b32657f7-d1dd-4154-9d41-bd93470ba6ee	Level_2	14	trap_days	2022-06-23/2022-07-07	2022-06-23 02:00:00+02/2022-07-07 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	203c12aa-16ac-4af5-be96-00ee0a1a1fa6						In the original data, this known as trap: Ost_2022_Skog_26_MF1	61.052819999999997	10.8460300000000007	EPSG:4326	5.0000	POINT(10.84603 61.05282)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
ac1cb020-f079-4448-94cc-198f98a13798	Event	2023-02-20 11:34:53	Miljødirektoratet	{"id":"ac1cb020-f079-4448-94cc-198f98a13798","trap_type":"Malaise","trap_model":"Malaise_Watkins_Black","liquid_name":"EtOH96","ethanol_prc_at_lab":89.15,"net_wet_weight":71.948}	ac1cb020-f079-4448-94cc-198f98a13798	ee7f4c33-c79d-4ee5-af6f-f94f37527eed	Level_2	13	trap_days	2022-07-05/2022-07-18	2022-07-05 02:00:00+02/2022-07-18 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	d199ae93-7ef8-426c-a475-4dff7f0a4edc						In the original data, this known as trap: Sor_2022_Semi-nat_31_MF1	58.3312099287147205	7.85645663853668008	EPSG:4326	1.0000	POINT(7.85645663853668 58.3312099287147)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
eacfd927-410f-46f4-b54b-b2f30faf9f19	Event	2023-04-05 12:50:42	Miljødirektoratet	{"id":"eacfd927-410f-46f4-b54b-b2f30faf9f19","sampling_min_temp":null,"sampling_max_temp":null,"sampling_avg_temp":null}	eacfd927-410f-46f4-b54b-b2f30faf9f19	8b79aa37-99fb-4835-8d6e-2b596178ab97	Level_3		trap_days			Insect sampling period within a fixed 500x500m square using multiple traps. See child event for individual traps.							In the original data, this known as sampling event: Sor_2023_Semi-nat_70_sampling-04						
d04359a1-80f3-434e-b2a6-dc11983cf186	Event	2023-04-13 15:33:45	Miljødirektoratet	{"id":"d04359a1-80f3-434e-b2a6-dc11983cf186","identification_name":"metabarcoding_novaseq","identification_comment":null,"read_abundance":322671,"ekstraksjonsdato":null,"ekstraksjonskit":null,"ekstraksjonskommentar":null}	d04359a1-80f3-434e-b2a6-dc11983cf186	dccda221-3dc5-4a77-9eb5-2ba5e2c46b17	Level_1			2020-08-18/2020-09-14		Insect identification of one trap sampling. The same trap sampling could have multiple identification runs, using different techniques							Coordinates copied from level_2, to fascilitate visualisation at GBIF.org	62.0805969603568002	9.87027781167668827	EPSG:4326	0.0500	POINT(9.87027781167669 62.0805969603568)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
c8323d50-06aa-4a21-850c-3f84330ea82e	Event	2023-01-24 10:35:16	Miljødirektoratet	{"id":"c8323d50-06aa-4a21-850c-3f84330ea82e","trap_type":"Malaise","trap_model":"Malaise_Watkins_Black","liquid_name":"EtOH96","ethanol_prc_at_lab":88,"net_wet_weight":109.238}	c8323d50-06aa-4a21-850c-3f84330ea82e	72a31df1-2018-4256-a1a3-23830a698a99	Level_2	14	trap_days	2021-06-30/2021-07-14	2021-06-30 02:00:00+02/2021-07-14 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	47fa4501-5aec-450c-a0cf-b0daef035548						In the original data, this known as trap: Trond_2021_Semi-nat_25_MF1	63.238392165407241	11.0689056100777883	EPSG:4326	0.0500	POINT(11.0689056100778 63.2383921654072)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
fe18fc31-c475-4ba3-9b9c-cb1acc96d9c7	Event	2021-08-27 11:30:53	Miljødirektoratet	{"id":"fe18fc31-c475-4ba3-9b9c-cb1acc96d9c7","sampling_min_temp":-3.74,"sampling_max_temp":35.19,"sampling_avg_temp":13.88}	fe18fc31-c475-4ba3-9b9c-cb1acc96d9c7	19be179c-34e2-4cb1-92db-0200607d3a0c	Level_3	14	trap_days	2020-07-21/2020-08-04	2020-07-21 02:00:00+02/2020-08-04 02:00:00+02	Insect sampling period within a fixed 500x500m square using multiple traps. See child event for individual traps.							In the original data, this known as sampling event: Ost_2020_Skog_10_sampling-07						
7506ee30-b478-49e3-a9e8-bb3d6d54139b	Event	2023-02-20 11:34:53	Miljødirektoratet	{"id":"7506ee30-b478-49e3-a9e8-bb3d6d54139b","trap_type":"Window","trap_model":"Window_NMBU_2021","liquid_name":"PropGl70_EtOH85","ethanol_prc_at_lab":57,"net_wet_weight":null}	7506ee30-b478-49e3-a9e8-bb3d6d54139b	bded3d37-b865-40c5-8c49-9aae5fa70b2c	Level_2	11	trap_days	2021-10-01/2021-10-12	2021-10-01 02:00:00+02/2021-10-12 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	6f6755f0-3583-4ddf-adf9-2aa05273560e						In the original data, this known as trap: Ost_2021_Skog_16_VF4	60.7967009206309683	12.1931599626553488	EPSG:4326	1.0000	POINT(12.1931599626553 60.796700920631)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
1dce81b9-f1ba-4ea4-afbb-35bfc2ff35a6	Event	2023-01-24 10:35:16	Miljødirektoratet	{"id":"1dce81b9-f1ba-4ea4-afbb-35bfc2ff35a6","trap_type":"Window","trap_model":"Window_NMBU_2020","liquid_name":"EtOH85","ethanol_prc_at_lab":null,"net_wet_weight":2.270}	1dce81b9-f1ba-4ea4-afbb-35bfc2ff35a6	a02ae9a1-a6fb-4e3c-9db7-7938943d6e57	Level_2	15	trap_days	2020-07-06/2020-07-21	2020-07-06 02:00:00+02/2020-07-21 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	37bb0abc-8913-4acf-91e9-7a607ee3ff90						In the original data, this known as trap: Ost_2020_Skog_6_VF1	62.0803921389579045	9.87044685647088826	EPSG:4326	0.0500	POINT(9.87044685647089 62.0803921389579)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
6b4eebb0-2fb7-42bc-9f6a-97d4ac830178	Event	2023-04-13 15:33:45	Miljødirektoratet	{"id":"6b4eebb0-2fb7-42bc-9f6a-97d4ac830178","identification_name":"metabarcoding_novaseq","identification_comment":null,"read_abundance":450562,"ekstraksjonsdato":null,"ekstraksjonskit":null,"ekstraksjonskommentar":null}	6b4eebb0-2fb7-42bc-9f6a-97d4ac830178	0681608c-cc7f-4fb1-ad25-af87cf234ccf	Level_1			2022-08-10/2022-08-23		Insect identification of one trap sampling. The same trap sampling could have multiple identification runs, using different techniques							Coordinates copied from level_2, to fascilitate visualisation at GBIF.org	62.5943944592745964	9.54914360023964903	EPSG:4326	1.0000	POINT(9.54914360023965 62.5943944592746)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
8af2f8ec-fe71-4cda-8d9c-c0c71f9ab43c	Event	2023-02-20 11:34:53	Miljødirektoratet	{"id":"8af2f8ec-fe71-4cda-8d9c-c0c71f9ab43c","trap_type":"Malaise","trap_model":"Malaise_Watkins_Black","liquid_name":"EtOH96","ethanol_prc_at_lab":93.07,"net_wet_weight":21.738}	8af2f8ec-fe71-4cda-8d9c-c0c71f9ab43c	da5724aa-cd5a-4539-968c-29ef2d7eee1a	Level_2	14	trap_days	2022-06-21/2022-07-05	2022-06-21 02:00:00+02/2022-07-05 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	fad4d606-3177-4532-965b-9f0eb966f925						In the original data, this known as trap: Sor_2022_Semi-nat_32_MF1	58.210679202110704	8.12121347976395214	EPSG:4326	1.0000	POINT(8.12121347976395 58.2106792021107)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
b1160f7e-fd1b-401b-827c-a4f42d93edc2	Event	2023-02-20 11:34:53	Miljødirektoratet	{"id":"b1160f7e-fd1b-401b-827c-a4f42d93edc2","trap_type":"Malaise","trap_model":"Malaise_Watkins_Black","liquid_name":"EtOH96","ethanol_prc_at_lab":94.57,"net_wet_weight":13.768}	b1160f7e-fd1b-401b-827c-a4f42d93edc2	42b966d7-f039-45cd-aaec-a0c5268916ee	Level_2	14	trap_days	2022-05-18/2022-06-01	2022-05-18 02:00:00+02/2022-06-01 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	8ca017a1-647c-49d7-88b3-a8700d30257a						In the original data, this known as trap: Sor_2022_Semi-nat_37_MF1	58.6132560642832416	6.09800254571651656	EPSG:4326	1.0000	POINT(6.09800254571652 58.6132560642832)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
722ee173-7a21-43f2-9ab9-1e218587f9c5	Event	2023-04-13 15:33:45	Miljødirektoratet	{"id":"722ee173-7a21-43f2-9ab9-1e218587f9c5","identification_name":"metabarcoding_novaseq","identification_comment":null,"read_abundance":379684,"ekstraksjonsdato":null,"ekstraksjonskit":null,"ekstraksjonskommentar":null}	722ee173-7a21-43f2-9ab9-1e218587f9c5	d90d4c04-d54f-4778-a355-6ff8d0745657	Level_1			2022-07-21/2022-08-04		Insect identification of one trap sampling. The same trap sampling could have multiple identification runs, using different techniques							Coordinates copied from level_2, to fascilitate visualisation at GBIF.org	62.0466825397929043	9.13725672348731166	EPSG:4326	1.0000	POINT(9.13725672348731 62.0466825397929)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
4ac9f33d-efb1-45db-9783-16f19fc289e8	Event	2023-02-20 11:34:53	Miljødirektoratet	{"id":"4ac9f33d-efb1-45db-9783-16f19fc289e8","trap_type":"Window","trap_model":"Window_NMBU_2021","liquid_name":"PropGl70_EtOH85","ethanol_prc_at_lab":57,"net_wet_weight":null}	4ac9f33d-efb1-45db-9783-16f19fc289e8	e818ba1a-e09d-4bea-a9d9-eb21731e89a8	Level_2	17	trap_days	2021-07-27/2021-08-13	2021-07-27 02:00:00+02/2021-08-13 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	fbe9884d-19eb-4b2b-8902-7c83cdb80d97						In the original data, this known as trap: Ost_2021_Skog_17_VF1	59.7853873328487779	10.8264160628696295	EPSG:4326	1.0000	POINT(10.8264160628696 59.7853873328488)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
e33dacf9-ff63-4251-8926-5c78bea34e67	Event	2023-01-24 10:35:16	Miljødirektoratet	{"id":"e33dacf9-ff63-4251-8926-5c78bea34e67","trap_type":"Malaise","trap_model":"Malaise_Watkins_Black","liquid_name":"EtOH85","ethanol_prc_at_lab":null,"net_wet_weight":11.460}	e33dacf9-ff63-4251-8926-5c78bea34e67	39545eb9-0386-4bcb-8627-d35d2b9db833	Level_2	12	trap_days	2020-07-22/2020-08-03	2020-07-22 02:00:00+02/2020-08-03 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	955f1578-2248-4c64-baed-be0882a0b676						In the original data, this known as trap: Ost_2020_Skog_4_MF1	61.4481102039332256	9.45824181630859862	EPSG:4326	0.0500	POINT(9.4582418163086 61.4481102039332)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
35c383b3-9b07-4ed9-8a15-fb88a8222746	Event	2023-02-20 11:34:53	Miljødirektoratet	{"id":"35c383b3-9b07-4ed9-8a15-fb88a8222746","trap_type":"Window","trap_model":"Window_NMBU_2021","liquid_name":"PropGl70_EtOH85","ethanol_prc_at_lab":39.01,"net_wet_weight":4.971}	35c383b3-9b07-4ed9-8a15-fb88a8222746	65ba478c-4b0b-444f-a235-125445cf58ef	Level_2	20	trap_days	2022-06-09/2022-06-29	2022-06-09 02:00:00+02/2022-06-29 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	4a4c3256-a9c5-42df-bd20-a1e5c5343101						In the original data, this known as trap: Ost_2022_Skog_30_VF4	59.183184752972835	11.3196996640956904	EPSG:4326	1.0000	POINT(11.3196996640957 59.1831847529728)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
851955f6-6a53-49b0-a1b9-538c40a8fc63	Event	2023-02-20 11:34:53	Miljødirektoratet	{"id":"851955f6-6a53-49b0-a1b9-538c40a8fc63","trap_type":"Malaise","trap_model":"Malaise_Watkins_Black","liquid_name":"EtOH96","ethanol_prc_at_lab":94.5,"net_wet_weight":18.598}	851955f6-6a53-49b0-a1b9-538c40a8fc63	058a182c-3834-4339-a8fc-4e9937083888	Level_2	20	trap_days	2022-06-03/2022-06-23	2022-06-03 02:00:00+02/2022-06-23 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	203c12aa-16ac-4af5-be96-00ee0a1a1fa6						In the original data, this known as trap: Ost_2022_Skog_26_MF1	61.052819999999997	10.8460300000000007	EPSG:4326	5.0000	POINT(10.84603 61.05282)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
53c73db2-e2a9-4690-8efd-537589014efa	Event	2023-04-13 15:33:45	Miljødirektoratet	{"id":"53c73db2-e2a9-4690-8efd-537589014efa","identification_name":"metabarcoding_myseq","identification_comment":null,"read_abundance":88296,"ekstraksjonsdato":null,"ekstraksjonskit":null,"ekstraksjonskommentar":null}	53c73db2-e2a9-4690-8efd-537589014efa	83302f21-7fb5-4a78-b211-1ae86289e447	Level_1			2020-07-09/2020-08-07		Insect identification of one trap sampling. The same trap sampling could have multiple identification runs, using different techniques							Coordinates copied from level_2, to fascilitate visualisation at GBIF.org	59.5846488762111761	9.32431363888616183	EPSG:4326	0.0500	POINT(9.32431363888616 59.5846488762112)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
f98aaa1f-5484-475b-be2e-b60ce0cd9858	Event	2022-01-05 11:47:52	Miljødirektoratet	{"id":"f98aaa1f-5484-475b-be2e-b60ce0cd9858","sampling_min_temp":-5.23,"sampling_max_temp":36.27,"sampling_avg_temp":13.63}	f98aaa1f-5484-475b-be2e-b60ce0cd9858	271cb773-e404-46a7-a7e0-d6991f593863	Level_3	54	trap_days	2020-08-18/2020-09-14	2020-08-18 02:00:00+02/2020-09-14 02:00:00+02	Insect sampling period within a fixed 500x500m square using multiple traps. See child event for individual traps.							In the original data, this known as sampling event: Ost_2020_Semi-nat_8_sampling-11						
91d85b38-152d-4444-9034-77fd8c7d74e9	Event	2023-02-20 11:34:53	Miljødirektoratet	{"id":"91d85b38-152d-4444-9034-77fd8c7d74e9","trap_type":"Malaise","trap_model":"Malaise_Watkins_Black","liquid_name":"EtOH96","ethanol_prc_at_lab":93.47,"net_wet_weight":15.178}	91d85b38-152d-4444-9034-77fd8c7d74e9	d3ebc1b9-b930-4d40-bdcb-287efbce7ff2	Level_2	13	trap_days	2022-06-23/2022-07-06	2022-06-23 02:00:00+02/2022-07-06 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	71eea9b6-83e5-426b-96c7-8bbc2c01b864						In the original data, this known as trap: Ost_2022_Skog_22_MF1	61.7859455101410191	8.44278234936109406	EPSG:4326	1.0000	POINT(8.44278234936109 61.785945510141)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
74136c05-6ce4-4f37-8d09-9053c1a79957	Event	2023-04-13 15:33:45	Miljødirektoratet	{"id":"74136c05-6ce4-4f37-8d09-9053c1a79957","identification_name":"metabarcoding_myseq","identification_comment":null,"read_abundance":79008,"ekstraksjonsdato":null,"ekstraksjonskit":null,"ekstraksjonskommentar":null}	74136c05-6ce4-4f37-8d09-9053c1a79957	76ca2d10-18d5-4e15-8677-fe2dcb5483d5	Level_1			2020-06-24/2020-07-22		Insect identification of one trap sampling. The same trap sampling could have multiple identification runs, using different techniques							Coordinates copied from level_2, to fascilitate visualisation at GBIF.org	61.1520750028104274	10.1989486012177561	EPSG:4326	0.0500	POINT(10.1989486012178 61.1520750028104)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
b93cbebd-d2a7-407b-a717-69242baaf168	Event	2023-02-20 11:34:53	Miljødirektoratet	{"id":"b93cbebd-d2a7-407b-a717-69242baaf168","trap_type":"Window","trap_model":"Window_NMBU_2021","liquid_name":"PropGl70_EtOH85","ethanol_prc_at_lab":77,"net_wet_weight":null}	b93cbebd-d2a7-407b-a717-69242baaf168	7376f7da-5f97-42da-9758-8a3720de526d	Level_2	17	trap_days	2021-08-24/2021-09-10	2021-08-24 02:00:00+02/2021-09-10 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	fbe9884d-19eb-4b2b-8902-7c83cdb80d97						In the original data, this known as trap: Ost_2021_Skog_17_VF1	59.7853873328487779	10.8264160628696295	EPSG:4326	1.0000	POINT(10.8264160628696 59.7853873328488)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
e8b5e5e9-d052-44a3-bc97-b1ff6ff60ebb	Event	2023-02-20 11:34:53	Miljødirektoratet	{"id":"e8b5e5e9-d052-44a3-bc97-b1ff6ff60ebb","trap_type":"Window","trap_model":"Window_NMBU_2021","liquid_name":"PropGl70_EtOH85","ethanol_prc_at_lab":null,"net_wet_weight":null}	e8b5e5e9-d052-44a3-bc97-b1ff6ff60ebb	fc9986ff-fbb0-49b4-ac49-b9975e7ad7bc	Level_2	11	trap_days	2021-10-01/2021-10-12	2021-10-01 02:00:00+02/2021-10-12 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	0eb74add-baf2-4c17-a685-364d0501207c						In the original data, this known as trap: Ost_2021_Skog_20_VF4	61.866267820691327	12.126529598236143	EPSG:4326	1.0000	POINT(12.1265295982361 61.8662678206913)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
604935e8-878c-4c73-af7c-fccd5de8c792	Event	2023-01-24 10:35:16	Miljødirektoratet	{"id":"604935e8-878c-4c73-af7c-fccd5de8c792","trap_type":"Malaise","trap_model":"Malaise_Watkins_Black","liquid_name":"EtOH96","ethanol_prc_at_lab":87,"net_wet_weight":61.798}	604935e8-878c-4c73-af7c-fccd5de8c792	b75209f2-535c-447a-bb99-6a008a666202	Level_2	36	trap_days	2021-06-21/2021-07-27	2021-06-21 02:00:00+02/2021-07-27 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	35aee81e-bae4-4b4e-89f7-f0db3bd5822d						In the original data, this known as trap: Ost_2021_Skog_14_MF1	60.1508737130012818	11.3628290732469743	EPSG:4326	0.0500	POINT(11.362829073247 60.1508737130013)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
6152ebdd-1798-42c1-bb16-431cf0038d43	Event	2023-04-13 15:33:45	Miljødirektoratet	{"id":"6152ebdd-1798-42c1-bb16-431cf0038d43","identification_name":"metabarcoding_myseq","identification_comment":null,"read_abundance":49491,"ekstraksjonsdato":null,"ekstraksjonskit":null,"ekstraksjonskommentar":null}	6152ebdd-1798-42c1-bb16-431cf0038d43	8b8c919f-4463-461c-a72e-d139a1f45f47	Level_1			2020-06-23/2020-07-21		Insect identification of one trap sampling. The same trap sampling could have multiple identification runs, using different techniques							Coordinates copied from level_2, to fascilitate visualisation at GBIF.org	61.0520315801768874	11.6525675932503905	EPSG:4326	0.0500	POINT(11.6525675932504 61.0520315801769)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
